시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
충남,부여군,차대사람,기타,23,1,25,15,10,0
충남,부여군,차대차,정면충돌,18,2,27,8,17,2
충남,부여군,차대차,측면충돌,91,1,126,50,76,0
충남,부여군,차대차,후진중충돌,2,0,2,0,2,0
충남,부여군,차대차,추돌,27,1,47,18,29,0
충남,부여군,차대차,기타,17,1,23,15,8,0
충남,부여군,차량단독,전도,5,1,4,2,2,0
충남,부여군,차량단독,공작물충돌,6,4,2,1,1,0
충남,부여군,차량단독,도로이탈,4,4,2,1,1,0
충남,부여군,차량단독,도로이탈,3,0,3,1,1,1
충남,부여군,차량단독,기타,4,0,5,4,1,0
충남,서천군,차대사람,횡단중,12,0,12,6,6,0
충남,서천군,차대사람,차도통행중,8,1,7,3,3,1
충남,서천군,차대사람,길가장자리구역통행중,5,0,5,2,3,0
충남,서천군,차대사람,보도통행중,4,0,4,2,2,0
충남,서천군,차대사람,기타,8,0,8,6,2,0
충남,서천군,차대차,정면충돌,19,1,27,14,13,0
충남,서천군,차대차,측면충돌,154,0,274,82,183,9
충남,서천군,차대차,후진중충돌,5,0,7,1,6,0
충남,서천군,차대차,추돌,49,2,99,14,81,4
충남,서천군,차대차,기타,21,1,23,13,9,1
충남,서천군,차량단독,전도,12,0,14,8,3,3
충남,서천군,차량단독,전복,3,0,3,1,2,0
